ID,Character ID,Name,Anime / Source,Rarity,Event,Image Filename,Image Path,Channel Title,Message ID,Scraped At
211,,𝐍𝐚𝐦𝐞: 𝗞𝗶𝘀𝘂𝗸𝗲 𝗨𝗿𝗮𝗵𝗮𝗿𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗹𝗲𝗮𝗰𝗵,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22149,2026-08-28T20:27:59.000530
212,,𝐍𝐚𝐦𝐞: 𝗖𝗵𝗮 𝗛𝗮𝗲-𝗶𝗻,𝐀𝐧𝐢𝐦𝐞: 𝗦𝗼𝗹𝗼 𝗟𝗲𝘃𝗲𝗹𝗶𝗻𝗴,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22150,2026-08-28T20:27:59.078583
213,,𝐍𝐚𝐦𝐞: 𝗖𝗵𝗮 𝗛𝗮𝗲-𝗶𝗻 𝗔𝗻𝗱 𝗦𝘂𝗻𝗴 𝗝𝗶𝗻 𝗪𝗼𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗦𝗼𝗹𝗼 𝗟𝗲𝘃𝗲𝗹𝗶𝗻𝗴,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22151,2026-08-28T20:27:59.142148
214,,𝐍𝐚𝐦𝐞: 𝗦𝗮𝗸𝗮𝗺𝗼𝘁𝗼 𝗗𝗮𝘆𝘀,𝐀𝐧𝐢𝐦𝐞: 𝗦𝗮𝗸𝗮𝗺𝗼𝘁𝗼 𝗗𝗮𝘆𝘀,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22152,2026-08-28T20:27:59.203661
215,,𝐍𝐚𝐦𝐞: 𝗦𝗮𝗸𝗮𝗺𝗼𝘁𝗼 𝗧𝗮𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗦𝗮𝗸𝗮𝗺𝗼𝘁𝗼 𝗗𝗮𝘆𝘀,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22153,2026-08-28T20:27:59.266417
216,,𝐍𝐚𝐦𝐞: 𝗥𝗼𝘅𝘆 𝗠𝗶𝗴𝘂𝗿𝗱𝗶𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗠𝘂𝘀𝗵𝗼𝗸𝘂 𝗧𝗲𝗻𝘀𝗲𝗶,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22154,2026-08-28T20:27:59.329372
217,,𝐍𝐚𝐦𝐞: 𝗥𝗼𝘅𝘆 𝗠𝗶𝗴𝘂𝗿𝗱𝗶𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗠𝘂𝘀𝗵𝗼𝗸𝘂 𝗧𝗲𝗻𝘀𝗲𝗶,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22155,2026-08-28T20:27:59.392290
218,,𝐍𝐚𝐦𝐞: 𝗞𝘂𝗿𝗼𝗸𝗼 𝗡𝗼 𝗕𝗮𝘀𝗸𝗲𝘁,𝐀𝐧𝐢𝐦𝐞: 𝗞𝘂𝗿𝗼𝗸𝗼 𝗡𝗼 𝗕𝗮𝘀𝗸𝗲𝘁,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22156,2026-08-28T20:27:59.454368
219,,𝐍𝐚𝐦𝐞: 𝗦𝗮𝗻𝗼 𝗠𝗮𝗻𝗷𝗶𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗧𝗼𝗸𝘆𝗼 𝗥𝗲𝘃𝗲𝗻𝗴𝗲𝗿𝘀,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22157,2026-08-28T20:27:59.518692
220,,𝐍𝐚𝐦𝐞: 𝗟𝗶𝗴𝗵𝘁 𝗬𝗮𝗴𝗮𝗺𝗶,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗮𝘁𝗵 𝗡𝗼𝘁𝗲,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22158,2026-08-28T20:27:59.581012
221,,𝐍𝐚𝐦𝐞: G𝘂𝘁𝘀,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗲𝗿𝘀𝗲𝗿𝗸,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22159,2026-08-28T20:27:59.642412
222,,𝐍𝐚𝐦𝐞: 𝗕𝗲𝗿𝘀𝗲𝗿𝗸,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗲𝗿𝘀𝗲𝗿𝗸,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22160,2026-08-28T20:27:59.720330
223,,𝐍𝐚𝐦𝐞: G𝗿𝗶𝗳𝗳𝗶𝘁𝗵,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗲𝗿𝘀𝗲𝗿𝗸,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22161,2026-08-28T20:27:59.784246
224,,𝐍𝐚𝐦𝐞: G𝗿𝗶𝗳𝗳𝗶𝘁𝗵 𝗔𝗻𝗱 G𝘂𝘁𝘀,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗲𝗿𝘀𝗲𝗿𝗸,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22162,2026-08-28T20:27:59.847014
225,,𝐍𝐚𝐦𝐞: 𝗟𝗶𝗴𝗵𝘁 𝗬𝗮𝗴𝗮𝗺𝗶,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗮𝘁𝗵 𝗡𝗼𝘁𝗲,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22163,2026-08-28T20:27:59.908766
226,,𝐍𝐚𝐦𝐞: 𝗠𝗮𝗿𝗶𝗻 𝗞𝗶𝘁𝗮𝗴𝗮𝘄𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗠𝘆 𝗗𝗿𝗲𝘀𝘀 𝗨𝗽 𝗗𝗮𝗿𝗹𝗶𝗻𝗴,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22164,2026-08-28T20:27:59.971808
227,,𝐍𝐚𝐦𝐞: 𝗠𝗮𝗿𝗶𝗻 𝗞𝗶𝘁𝗮𝗴𝗮𝘄𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗠𝘆 𝗗𝗿𝗲𝘀𝘀 𝗨𝗽 𝗗𝗮𝗿𝗹𝗶𝗻𝗴,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22165,2026-08-28T20:28:00.033069
228,,𝐍𝐚𝐦𝐞: 𝗠𝗮𝗿𝗶𝗻 𝗞𝗶𝘁𝗮𝗴𝗮𝘄𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗠𝘆 𝗗𝗿𝗲𝘀𝘀 𝗨𝗽 𝗗𝗮𝗿𝗹𝗶𝗻𝗴,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22166,2026-08-28T20:28:00.095555
229,,𝐍𝐚𝐦𝐞: 𝗠𝗶𝗻𝗮𝘁𝗼 𝗡𝗮𝗺𝗶𝗸𝗮𝘇𝗲,𝐀𝐧𝐢𝐦𝐞: 𝗡𝗮𝗿𝘂𝘁𝗼,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22167,2026-08-28T20:28:00.157310
230,,𝐍𝐚𝐦𝐞: 𝗣𝗮𝗶𝗻,𝐀𝐧𝐢𝐦𝐞: 𝗡𝗮𝗿𝘂𝘁𝗼,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22168,2026-08-28T20:28:00.219167
231,,𝐍𝐚𝐦𝐞: 𝗦𝗮𝘀𝘂𝗸𝗲 𝗨𝗰𝗵𝗶𝗵𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗡𝗮𝗿𝘂𝘁𝗼,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22169,2026-08-28T20:28:00.282672
232,,𝐍𝐚𝐦𝐞: 𝗜𝘁𝗮𝗰𝗵𝗶 𝗨𝗰𝗵𝗶𝗵𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗡𝗮𝗿𝘂𝘁𝗼,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22170,2026-08-28T20:28:00.345290
233,,𝐍𝐚𝐦𝐞: 𝗜𝘁𝗮𝗰𝗵𝗶 𝗨𝗰𝗵𝗶𝗵𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗡𝗮𝗿𝘂𝘁𝗼,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22171,2026-08-28T20:28:00.407424
234,,𝐍𝐚𝐦𝐞: 𝗭𝗲𝗻𝗶𝘁𝘀𝘂 𝗔𝗴𝗮𝘁𝘀𝘂𝗺𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22172,2026-08-28T20:28:00.470298
235,,𝐍𝐚𝐦𝐞: 𝗠𝗶𝘁𝘀𝘂𝗿𝗶 𝗞𝗮𝗻𝗿𝗼𝗷𝗶,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22173,2026-08-28T20:28:00.533366
236,,𝐍𝐚𝐦𝐞: 𝗔𝗸𝗮𝘇𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22174,2026-08-28T20:28:00.594886
237,,𝐍𝐚𝐦𝐞: 𝗥𝗲𝗻𝗴𝗼𝗸𝘂 𝗞𝘆𝗼𝗷𝘂𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22175,2026-08-28T20:28:00.659000
238,,𝐍𝐚𝐦𝐞: 𝗠𝘂𝘇𝗮𝗻 𝗞𝗶𝗯𝘂𝘁𝘀𝘂𝗷𝗶,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22176,2026-08-28T20:28:00.736084
239,,𝐍𝐚𝐦𝐞: 𝗦𝗵𝗶𝗻𝗼𝗯𝘂 𝗞𝗼𝗰𝗵𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22177,2026-08-28T20:28:00.814065
240,,𝐍𝐚𝐦𝐞: 𝗦𝗮𝗻𝗲𝗺𝗶 𝗦𝗵𝗶𝗻𝗮𝘇𝘂𝗴𝗮𝘄𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗗𝗲𝗺𝗼𝗻 𝗦𝗹𝗮𝘆𝗲𝗿,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22178,2026-08-28T20:28:00.877531
241,,𝐍𝐚𝐦𝐞: 𝗠𝗲𝗶 𝗠𝗲𝗶,𝐀𝐧𝐢𝐦𝐞: 𝗝𝘂𝗷𝘂𝘁𝘀𝘂 𝗞𝗮𝗶𝘀𝗲𝗻,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22179,2026-08-28T20:28:00.940176
242,,𝐍𝐚𝐦𝐞: 𝗬𝘂𝗸𝗶 𝗧𝘀𝘂𝗸𝘂𝗺𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗝𝘂𝗷𝘂𝘁𝘀𝘂 𝗞𝗮𝗶𝘀𝗲𝗻,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22180,2026-08-28T20:28:01.016622
243,,𝐍𝐚𝐦𝐞: 𝗧𝗼𝗷𝗶 𝗙𝘂𝘀𝗵𝗶𝗴𝘂𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗝𝘂𝗷𝘂𝘁𝘀𝘂 𝗞𝗮𝗶𝘀𝗲𝗻,𝐑𝐚𝐫𝐢𝐭𝐲: ✨ 𝗔𝘀𝘁𝗿𝗮𝗹,,,,GALAXY DATABASE,22181,2026-08-28T20:28:01.080777
244,,𝐍𝐚𝐦𝐞: 𝗧𝗼𝗷𝗶 𝗙𝘂𝘀𝗵𝗶𝗴𝘂𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗝𝘂𝗷𝘂𝘁𝘀𝘂 𝗞𝗮𝗶𝘀𝗲𝗻,𝐑𝐚𝐫𝐢𝐭𝐲: 🪐 G𝗮𝗹𝗮𝘅𝘆,,,,GALAXY DATABASE,22182,2026-08-28T20:28:01.142992
245,,𝐍𝐚𝐦𝐞: 𝗮𝗸𝗮𝘀𝗵𝗶 𝘀𝗲𝗶𝗷𝘂𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗸𝘂𝗿𝗼𝗸𝗼 𝗻𝗼 𝗯𝗮𝘀𝗸𝗲𝘁,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22183,2026-08-28T20:28:01.204283
246,,𝐍𝐚𝐦𝐞: 𝗞𝗶𝘀𝘂𝗸𝗲 𝗨𝗿𝗮𝗵𝗮𝗿𝗮,𝐀𝐧𝐢𝐦𝐞: 𝗕𝗹𝗲𝗮𝗰𝗵,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22184,2026-08-28T20:28:01.266068
247,,𝐍𝐚𝐦𝐞: 𝗧𝗼𝗷𝗶 𝗙𝘂𝘀𝗵𝗶𝗴𝘂𝗿𝗼,𝐀𝐧𝐢𝐦𝐞: 𝗝𝘂𝗷𝘂𝘁𝘀𝘂 𝗞𝗮𝗶𝘀𝗲𝗻,𝐑𝐚𝐫𝐢𝐭𝐲: 🌌 𝗡𝗲𝗯𝘂𝗹𝗮,,,,GALAXY DATABASE,22185,2026-08-28T20:28:01.328528
248,,Naruto Uzumaki,Naruto/Boruto,Mythical,,Naruto_Uzumaki_921.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Naruto_Uzumaki_921.jpg,OrinX Character Database,921,2026-08-28T20:28:06.444135
249,,Ichigo Kurosaki,Bleach,Mythical,,Ichigo_Kurosaki_922.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Ichigo_Kurosaki_922.jpg,OrinX Character Database,922,2026-08-28T20:28:07.806258
250,,Monkey D. Luffy,One Piece,Mythical,,Monkey_D._Luffy_923.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Monkey_D._Luffy_923.jpg,OrinX Character Database,923,2026-08-28T20:28:08.967458
251,,Sarada Uchiha [💠],Naruto/Boruto,Divine,,Sarada_Uchiha_[💠]_924.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Sarada_Uchiha_[💠]_924.jpg,OrinX Character Database,924,2026-08-28T20:28:12.633233
252,,God Tamer,Hollow Knight,Rare,,God_Tamer_925.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\God_Tamer_925.jpg,OrinX Character Database,925,2026-08-28T20:28:14.249204
253,,Yuki Itose,Sign Of Affection,Common,,Yuki_Itose_926.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yuki_Itose_926.jpg,OrinX Character Database,926,2026-08-28T20:28:14.941763
254,,Levi Akerman,Attack On Titan,Common,,Levi_Akerman_927.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Levi_Akerman_927.jpg,OrinX Character Database,927,2026-08-28T20:28:15.714617
255,,The Absolute Begin,Solo Leveling,Uncommon,,The_Absolute_Begin_928.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\The_Absolute_Begin_928.jpg,OrinX Character Database,928,2026-08-28T20:28:17.566592
256,,Itachi Uchiha,Naruto/Boruto,Divine,,Itachi_Uchiha_929.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Itachi_Uchiha_929.jpg,OrinX Character Database,929,2026-08-28T20:28:18.850035
257,,Brunhilde,Record Of Ragnarok,Uncommon,,Brunhilde_930.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Brunhilde_930.jpg,OrinX Character Database,930,2026-08-28T20:28:19.610584
258,,Bulla,Dragon Ball,Rare,,Bulla_931.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Bulla_931.jpg,OrinX Character Database,931,2026-08-28T20:28:20.997861
259,,Sung Jin Ah,Solo Leveling,Rare,,Sung_Jin_Ah_932.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Sung_Jin_Ah_932.jpg,OrinX Character Database,932,2026-08-28T20:28:22.253997
260,,Tsukishiro Yanagi,Zenless Zone Zero,Uncommon,,Tsukishiro_Yanagi_933.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Tsukishiro_Yanagi_933.jpg,OrinX Character Database,933,2026-08-28T20:28:23.490266
261,,Navia,Genshin Impact [🎮],Legendary,,Navia_934.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Navia_934.jpg,OrinX Character Database,934,2026-08-28T20:28:24.541419
262,,Hu Tao [🏅],Genshin Impact [🎮],Uncommon,,Hu_Tao_[🏅]_935.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Hu_Tao_[🏅]_935.jpg,OrinX Character Database,935,2026-08-28T20:28:25.368450
263,,Yelan [🏖️],Genshin Impact [🎮],Divine,],Yelan_[🏖️]_936.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yelan_[🏖️]_936.jpg,OrinX Character Database,936,2026-08-28T20:28:26.134403
264,,Raiden [🍷],Genshin Impact [🎮],Divine,,Raiden_[🍷]_937.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Raiden_[🍷]_937.jpg,OrinX Character Database,937,2026-08-28T20:28:26.809605
265,,Zero Two [🎒],Darling in the Franxx,Divine,,Zero_Two_[🎒]_938.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Zero_Two_[🎒]_938.jpg,OrinX Character Database,938,2026-08-28T20:28:27.981910
266,,Kanao Tsuyuri [🧹],Demon Slayer,Uncommon,,Kanao_Tsuyuri_[🧹]_939.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Kanao_Tsuyuri_[🧹]_939.jpg,OrinX Character Database,939,2026-08-28T20:28:29.968321
267,,Shinobu Kochou [🐰],Demon Slayer,Legendary,,Shinobu_Kochou_[🐰]_940.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shinobu_Kochou_[🐰]_940.jpg,OrinX Character Database,940,2026-08-28T20:28:31.810611
268,,Zenitsu Agatsuma,Demon Slayer,Legendary,,Zenitsu_Agatsuma_941.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Zenitsu_Agatsuma_941.jpg,OrinX Character Database,941,2026-08-28T20:28:32.530006
269,,Nezuko Kamado,Demon Slayer,Mythical,,Nezuko_Kamado_942.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nezuko_Kamado_942.jpg,OrinX Character Database,942,2026-08-28T20:28:34.421866
270,,Taka,Naruto/Boruto,Rare,,Taka_943.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Taka_943.jpg,OrinX Character Database,943,2026-08-28T20:28:36.583336
271,,Madara Uchiha & Obito Uchiha,Naruto/Boruto,Uncommon,,Madara_Uchiha_&_Obito_Uchiha_944.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Madara_Uchiha_&_Obito_Uchiha_944.jpg,OrinX Character Database,944,2026-08-28T20:28:38.995215
272,,Akatsuki,Naruto/Boruto,Legendary,,Akatsuki_945.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Akatsuki_945.jpg,OrinX Character Database,945,2026-08-28T20:28:39.646740
273,,Obito Uchiha,Naruto/Boruto,Mythical,,Obito_Uchiha_946.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Obito_Uchiha_946.jpg,OrinX Character Database,946,2026-08-28T20:28:40.450703
274,,Hua Cheng [🏅],heaven official's blessing,Divine,,Hua_Cheng_[🏅]_947.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Hua_Cheng_[🏅]_947.jpg,OrinX Character Database,947,2026-08-28T20:28:41.249853
275,,Billie Eilish,Singer,OrinVd,,,,OrinX Character Database,948,2026-08-28T20:28:41.322766
276,,Shang Tsung,Mortal Kombat,Uncommon,,Shang_Tsung_949.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shang_Tsung_949.jpg,OrinX Character Database,949,2026-08-28T20:28:42.716990
277,,Rin Itoshi,Blue Lock,Uncommon,,Rin_Itoshi_950.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rin_Itoshi_950.jpg,OrinX Character Database,950,2026-08-28T20:28:43.456352
278,,Nagatoro,"Don't Toy with Me, Miss Nagatoro",Uncommon,,Nagatoro_971.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nagatoro_971.jpg,OrinX Character Database,971,2026-08-28T20:28:44.544497
279,,Reze,Chain Saw Man,Rare,,Reze_972.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Reze_972.jpg,OrinX Character Database,972,2026-08-28T20:28:45.805354
280,,Taro Sakamoto,Sakamoto Days,Uncommon,,Taro_Sakamoto_973.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Taro_Sakamoto_973.jpg,OrinX Character Database,973,2026-08-28T20:28:46.539469
281,,Utahime Lori,Jujutsu Kaisen,Uncommon,,Utahime_Lori_974.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Utahime_Lori_974.jpg,OrinX Character Database,974,2026-08-28T20:28:50.087215
282,,Kakashi Hatake,Naruto/Boruto,Rare,,Kakashi_Hatake_975.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Kakashi_Hatake_975.jpg,OrinX Character Database,975,2026-08-28T20:28:53.233271
283,,L,Death Note,Uncommon,,L_976.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\L_976.jpg,OrinX Character Database,976,2026-08-28T20:28:56.360844
284,,Light Yagami,Death Note,Uncommon,,Light_Yagami_977.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Light_Yagami_977.jpg,OrinX Character Database,977,2026-08-28T20:28:58.209457
285,,Light Yagami,Death Note,Legendary,,Light_Yagami_978.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Light_Yagami_978.jpg,OrinX Character Database,978,2026-08-28T20:28:59.158517
286,,Rien,Hell's Paradise,Common,,Rien_979.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rien_979.jpg,OrinX Character Database,979,2026-08-28T20:28:59.634368
287,,Yuzuriha & Shion,Hell's Paradise,Rare,,Yuzuriha_&_Shion_980.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yuzuriha_&_Shion_980.jpg,OrinX Character Database,980,2026-08-28T20:29:00.492484
288,,Aza Toma,Hell's Paradise,Rare,,Aza_Toma_981.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Aza_Toma_981.jpg,OrinX Character Database,981,2026-08-28T20:29:01.036658
289,,Ishtar & ereshkigal,Fate Series,Rare,,Ishtar_&_ereshkigal_982.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Ishtar_&_ereshkigal_982.jpg,OrinX Character Database,982,2026-08-28T20:29:03.471369
290,,Shanks & Luffy,One Piece,Legendary,,Shanks_&_Luffy_983.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shanks_&_Luffy_983.jpg,OrinX Character Database,983,2026-08-28T20:29:05.684646
